"","ID.","Habitat","ResDimension","ConDimension","Model","AIC","BIC"
"824",40100,2,1,1,"CubFit",-800.655488131935,-792.211090861366
"825",40101,3,1,1,"PowFit",-1441.81534222595,-1434.98534386891
"826",40101,3,1,1,"QuaFit",-1440.35486401352,-1431.24819953746
"827",40101,3,1,1,"GenFit",-1441.22443449034,-1432.11777001428
"828",40101,3,1,1,"CubFit",-1438.46036887916,-1427.07703828408
"829",40102,1,2,2,"PowFit",201.274778693485,209.120140244009
"830",40102,1,2,2,"QuaFit",21.8272037341921,32.2876858015571
"831",40102,1,2,2,"GenFit",268.48993476014,278.950416827505
"832",40102,1,2,2,"CubFit",23.8118018608138,36.8874044450201
"833",40103,3,1,1,"PowFit",-165.722225236221,-165.483900611182
"834",40103,3,1,1,"QuaFit",-164.204005799039,-163.886239632319
"835",40103,3,1,1,"GenFit",NA,NA
"836",40103,3,1,1,"CubFit",-164.192239126333,-163.795031417934
"837",40104,3,1,1,"PowFit",-182.664725215223,-182.426400590184
"838",40104,3,1,1,"QuaFit",-181.828595152017,-181.510828985298
"839",40104,3,1,1,"GenFit",NA,NA
"840",40104,3,1,1,"CubFit",-179.838944863405,-179.441737155006
"841",40105,2,1,1,"PowFit",-120.279539120745,-120.90426071306
"842",40105,2,1,1,"QuaFit",-132.151181269103,-132.984143392191
"843",40105,2,1,1,"GenFit",-134.519029409446,-135.351991532533
"844",40105,2,1,1,"CubFit",-132.99342351652,-134.03462617038
"845",40108,2,1,1,"PowFit",-410.580424000547,-404.151019821373
"846",40108,2,1,1,"QuaFit",-407.287484167275,-398.714945261709
"847",40108,2,1,1,"GenFit",NA,NA
"848",40108,2,1,1,"CubFit",-408.007571589995,-397.291897958037
"849",40109,2,1,1,"PowFit",-506.551611301616,-499.806125575467
"850",40109,2,1,1,"QuaFit",-505.802946043876,-496.808965075679
"851",40109,2,1,1,"GenFit",-413.941769339665,-404.947788371467
"852",40109,2,1,1,"CubFit",-507.004242205348,-495.761765995101
"853",40110,2,1,1,"PowFit",-543.080665426448,-536.2506670694
"854",40110,2,1,1,"QuaFit",-541.373558479665,-532.266894003601
"855",40110,2,1,1,"GenFit",158.098930905094,167.205595381158
"856",40110,2,1,1,"CubFit",-541.66209301344,-530.27876241836
"857",40111,1,2,2,"PowFit",-73.5365759167708,-74.1612975090866
"858",40111,1,2,2,"QuaFit",-73.7023654973455,-74.5353276204332
"859",40111,1,2,2,"GenFit",NA,NA
"860",40111,1,2,2,"CubFit",-74.5111382111931,-75.5523408650529
