"","ID","a","h","minAIC","minBIC","AIC","BIC","Habitat","Res_Dim","Con_Dim","mecphe"
"39","39896","15.9777928199081","-3.91454471373145","-120.07613671274","-119.758370546021","QuaFit","QuaFit","Freshwater","3D","3D","Phenomenological"
"40","39897","6.05344793280693","-1.27453489970135","-121.880051944555","-121.641727319515","PowFit","PowFit","Freshwater","3D","3D","Mechanistic"
"41","39898","8.09635010381954","-1.86959031755702","-142.048161062696","-141.730394895976","QuaFit","QuaFit","Freshwater","3D","3D","Phenomenological"
"42","39899","-0.795554217996197","2.56234052171513","-128.760538612602","-128.442772445883","QuaFit","QuaFit","Freshwater","3D","3D","Phenomenological"
"43","39900","0.261007430222727","-10.6100711183309","-132.571729121893","-132.253962955174","GenFit","GenFit","Freshwater","3D","3D","Mechanistic"
"44","39901","10.4552331734792","0.282424126433091","-121.980073717289","-121.66230755057","QuaFit","QuaFit","Freshwater","3D","3D","Phenomenological"
"45","39902","3.24524613284158","-6.93832582770529","-115.781809510342","-115.464043343623","GenFit","GenFit","Freshwater","3D","3D","Mechanistic"
"46","39903","12.0787438525052","3.57399563609132","-120.070272680071","-119.752506513351","GenFit","GenFit","Freshwater","3D","3D","Mechanistic"
"47","39904","-8.93728483928373","0.0822657894989974","-128.683956815354","-128.366190648634","GenFit","GenFit","Freshwater","3D","3D","Mechanistic"
"48","39905","6.60138380139596","-1.76249120808076","-120.461438822402","-120.223114197363","PowFit","PowFit","Freshwater","3D","3D","Mechanistic"
"49","39906","-2.43880285886137","0.794450349744543","-130.222756637197","-129.984432012158","PowFit","PowFit","Freshwater","3D","3D","Mechanistic"
"50","39907","-8.91200901536744","2.59358697709939","-185.813129947064","-180.357917680273","CubFit","CubFit","Terrestrial","2D","2D","Phenomenological"
"51","39908","-2.76962663022739","-2.36070531036491","-155.261166492892","-155.022841867853","PowFit","PowFit","Terrestrial","2D","2D","Mechanistic"
"52","39909","-6.49558858469685","-0.293380294839333","-145.548842177864","-145.310517552824","PowFit","PowFit","Terrestrial","2D","2D","Mechanistic"
"53","39910","12.967079456347","21165.9530637775","763.761632836028","770.517150652483","GenFit","GenFit","Freshwater","3D","3D","Mechanistic"
"54","39911","-19.6609592442367","14570.3301771309","776.867019037184","783.817697510318","QuaFit","QuaFit","Freshwater","3D","3D","Phenomenological"
"55","39912","1.08405180736096","-1.99801910866079","-125.961448916952","-125.564241208553","CubFit","CubFit","Freshwater","3D","3D","Phenomenological"
"56","39914","-6.63868770563114","18.6215425804598","47.7374664437837","49.3290475349772","QuaFit","QuaFit","Freshwater","3D","3D","Phenomenological"
"57","39915","-10.9044677085124","5.43868924458302","-78.1965567357119","-76.7418367863479","PowFit","PowFit","Terrestrial","2D","2D","Mechanistic"
"58","39916","5.84316366871407","0.486467797782066","-33.8079571375014","-34.0784063922249","CubFit","CubFit","Terrestrial","2D","2D","Phenomenological"
"59","39918","-18.2679150689689","11.7104874434674","-83.9744060452292","-83.1855077358843","QuaFit","QuaFit","Terrestrial","2D","2D","Phenomenological"
"60","39924","0.123173134265621","7.81178252229679","-157.778384625682","-158.61134674877","GenFit","GenFit","Terrestrial","2D","2D","Mechanistic"
