"","ID","a","h","minAIC","minBIC","AIC","BIC","Habitat","Res_Dim","Con_Dim","mecphe"
"138","40027","-2.84115787564535","-0.0193633847246343","-88.2352306878815","-87.4463323785366","QuaFit","QuaFit","Freshwater","3D","3D","Phenomenological"
"139","40028","-0.19186492951185","-0.31241081828624","-67.4089347756281","-67.6793840303515","CubFit","CubFit","Freshwater","3D","3D","Phenomenological"
"140","40029","-9.80096541334253","-1.7176110574442","-107.607098524428","-106.699343245446","PowFit","PowFit","Freshwater","3D","3D","Mechanistic"
"141","40030","-0.459226081035716","-1.75617679563126","-63.957419703545","-64.9986223574048","CubFit","CubFit","Freshwater","3D","3D","Phenomenological"
"142","40031","-10.0082943811784","-1.30831916514786","-155.170049016813","-153.959708644837","QuaFit","QuaFit","Freshwater","3D","3D","Phenomenological"
"143","40032","-7.5073252060253","-4.70516134321637","-130.695892945455","-130.912252349233","QuaFit","QuaFit","Freshwater","3D","3D","Phenomenological"
"144","40033","11.055658566567","5.27019405996914","-119.232512821435","-112.281834348302","GenFit","GenFit","Terrestrial","sessile","2D","Mechanistic"
"145","40034","-24.7327147886132","-2.9121787888866","-341.897320760192","-340.703634941796","PowFit","PowFit","Terrestrial","2D","2D","Mechanistic"
"146","40035","-6.17544940875182","148.825510438684","242.763485484094","248.857864608435","CubFit","CubFit","Marine","3D","3D","Phenomenological"
"147","40036","10.101277843086","1313.76092508803","335.041271484039","338.575432975083","PowFit","PowFit","Marine","3D","3D","Mechanistic"
"148","40037","-4.46810063455523","62.998152794669","172.877713382797","177.055803133691","QuaFit","QuaFit","Marine","3D","3D","Phenomenological"
"149","40038","10.0507143006214","6.41543515561297","-70.0884062872055","-65.598883602806","PowFit","PowFit","Freshwater","3D","3D","Mechanistic"
"150","40039","3.20003759206985","0.218918373709952","-81.7044849457877","-77.1254033719392","PowFit","PowFit","Freshwater","3D","3D","Mechanistic"
"151","40042","24.4732510753872","1.13119787048756","-916.1800077484","-903.793323676009","CubFit","CubFit","Freshwater","2D","2D","Phenomenological"
"152","40043","-8.01954537213028","-0.452896964375412","-998.839996063884","-991.407985620449","PowFit","PowFit","Freshwater","2D","2D","Mechanistic"
"153","40045","13.422043941279","14.6069128977325","-217.418752746131","-212.235405282114","QuaFit","QuaFit","Freshwater","3D","3D","Phenomenological"
"154","40046","9.94648517557914","8.72129661289633","-174.866018558257","-170.324041694541","QuaFit","QuaFit","Freshwater","3D","3D","Phenomenological"
"155","40047","-9.42734924563657","-2.99381898245932","-1169.91516862283","-1162.61285089274","QuaFit","PowFit","Freshwater","3D","3D","Phenomenological"
"156","40048","2.81556606163607","-1.41702593523655","-1009.71384354173","-1002.9258039106","PowFit","PowFit","Freshwater","3D","3D","Mechanistic"
"157","40049","13.4834133548473","-0.545495077146877","-727.023862747947","-721.410259715223","PowFit","PowFit","Freshwater","3D","3D","Mechanistic"
"158","40050","-7.03547754150178","6.2419942611998","110.442188830637","122.265497061042","QuaFit","QuaFit","Terrestrial","sessile","3D","Phenomenological"
"159","40051","5.02917923133178","12.9589585057281","79.1104937579836","89.5272121086931","CubFit","PowFit","Terrestrial","sessile","3D","Phenomenological"
"160","40052","-2.03086939656185","-2.126995108264","-1291.30838900094","-1282.19912467831","CubFit","QuaFit","Terrestrial","2D","2D","Phenomenological"
"161","40053","6.84329649781524","-1.00750214991948","-1311.73381814288","-1300.49134193263","CubFit","CubFit","Terrestrial","2D","2D","Phenomenological"
"162","40054","-12.5679863985727","-1.16502001784413","-1252.81114321223","-1244.17863026557","QuaFit","PowFit","Terrestrial","2D","2D","Phenomenological"
"163","40055","0.878986313682125","12.146720441037","-1318.04805144491","-1311.30256571877","PowFit","PowFit","Terrestrial","2D","2D","Mechanistic"
"164","40057","3.12918518773898","-2.93392388316514","-98.7391479273216","-99.5721100504094","QuaFit","QuaFit","Marine","3D","3D","Phenomenological"
"165","40059","-13.9793665588207","0.122224580771732","-138.238047790715","-137.251924904034","CubFit","CubFit","Marine","3D","3D","Phenomenological"
"166","40061","19.4339279011378","-2.00533784272927","-131.148445381944","-130.910120756904","PowFit","PowFit","Freshwater","3D","sessile","Mechanistic"
"167","40062","3.5285278640154","-3.90200179798963","-136.284896010133","-136.046571385094","PowFit","PowFit","Freshwater","3D","sessile","Mechanistic"
"168","40063","-1.30905327530778","-2.55012720720155","-448.542672880261","-445.209819504036","QuaFit","QuaFit","Terrestrial","3D","3D","Phenomenological"
"169","40064","7.42933351232486","0.0366570723403766","-188.334491178367","-185.001637802142","QuaFit","QuaFit","Marine","3D","3D","Phenomenological"
"170","40065","-8.79050315013041","1.97340485747475","-249.655768850338","-246.522201537168","PowFit","PowFit","Marine","3D","3D","Mechanistic"
"171","40066","-3.3318547864346","1.03766393743045","-126.383415643419","-123.29306075446","QuaFit","QuaFit","Marine","3D","3D","Phenomenological"
"172","40067","12.2203275553457","16.7627681837553","-195.609481430911","-190.733978131438","QuaFit","QuaFit","Marine","3D","3D","Phenomenological"
"173","40068","-3.39498446006048","-2.41759384301629","-63.954499446323","-64.9957021001827","CubFit","CubFit","Freshwater","3D","3D","Phenomenological"
"174","40069","-5.03659604206237","-1.91288471786295","-47.6637137873918","-48.4966759104796","QuaFit","QuaFit","Freshwater","3D","3D","Phenomenological"
"175","40070","2.60577660522058","0.128976484853981","-30.5744424588018","-31.6156451126615","CubFit","CubFit","Freshwater","3D","3D","Phenomenological"
"176","40071","-2.18012213642439","7.60374824129772","-38.142742327741","-39.1839449816007","CubFit","CubFit","Freshwater","3D","3D","Phenomenological"
"177","40072","-6.78882102712923","0.0830968560916713","-27.9050068390021","-28.7379689620899","QuaFit","QuaFit","Freshwater","3D","3D","Phenomenological"
"178","40073","5.09545502535401","27.9055687055171","-26.5502240748172","-27.5914267286769","CubFit","CubFit","Freshwater","3D","3D","Phenomenological"
"179","40074","-7.9938582046687","13.356072272804","-30.3746562716978","-31.4158589255576","CubFit","CubFit","Freshwater","3D","3D","Phenomenological"
"180","40075","-1.70234979446216","7.61530976860134","-38.9773513014495","-39.8103134245373","QuaFit","QuaFit","Freshwater","3D","3D","Phenomenological"
"181","40076","6.88137968820782","12.8171154002595","-26.0335725692163","-26.8665346923041","GenFit","GenFit","Freshwater","3D","3D","Mechanistic"
"182","40077","4.24492976637881","-5.67680647573398","-81.2700841188634","-82.3112867727231","CubFit","CubFit","Freshwater","3D","3D","Phenomenological"
"183","40078","-6.1811158441612","17.9664898311797","-68.7259407739702","-69.5589028970579","QuaFit","QuaFit","Freshwater","2D","3D","Phenomenological"
"184","40079","-3.1203109956455","-2.92342763233258","-57.4272423579938","-58.4684450118536","CubFit","CubFit","Freshwater","2D","3D","Phenomenological"
"185","40080","3.46731215412699","2.30223238642416","-49.3866123249353","-50.427814978795","CubFit","CubFit","Freshwater","2D","3D","Phenomenological"
"186","40081","-1.22981101639791","-0.644403964468861","-58.5009198734289","-59.1256414657447","PowFit","PowFit","Freshwater","2D","3D","Mechanistic"
"187","40082","-9.86277329722496","10.7284190611031","-52.2454927689907","-53.2866954228504","CubFit","CubFit","Freshwater","2D","3D","Phenomenological"
"188","40083","3.25642710614536","8.6719969896375","-56.6440756104624","-57.4770377335502","QuaFit","QuaFit","Freshwater","2D","3D","Phenomenological"
"189","40084","-8.79587934667256","0.183355313449044","-43.9551392272495","-44.9963418811092","CubFit","CubFit","Freshwater","2D","3D","Phenomenological"
"190","40085","4.63753636627752","3.7661029403544","-44.9976988426899","-46.0389014965497","CubFit","CubFit","Freshwater","2D","3D","Phenomenological"
"191","40086","3.23428387921892","15.0696019694997","-50.4524332308385","-51.0771548231543","PowFit","PowFit","Freshwater","2D","3D","Mechanistic"
"192","40087","3.78896255640916","18.5420890284546","-55.8680487482918","-56.7010108713796","QuaFit","QuaFit","Freshwater","2D","3D","Phenomenological"
"193","40088","15.3930049224175","-0.400050751613872","-79.7877060593195","-80.6206681824073","QuaFit","QuaFit","Freshwater","3D","3D","Phenomenological"
"194","40089","-1.46530331455391","-0.412649200277161","-70.2815409210793","-71.1111405992873","PowFit","QuaFit","Freshwater","3D","3D","Mechanistic"
"195","40090","-0.507444073982598","-0.223327798400117","-71.6769949593043","-72.4092197437966","PowFit","GenFit","Freshwater","3D","3D","Mechanistic"
"196","40091","-0.437049628156936","-0.840804250711431","-70.9424713630919","-71.7754334861797","QuaFit","QuaFit","Freshwater","3D","3D","Phenomenological"
